Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-07-31 06:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.52,,
2023-02-06 11:00:00-05:00,1.51,1.87,0.23760000000000003
2022-11-07 11:00:00-05:00,0.5,0.68,0.3655
2022-08-01 12:00:00-04:00,0.48,0.47,-0.020800000000000003
2022-04-25 03:00:00-04:00,0.71,0.38,-0.461
2022-02-03 11:00:00-05:00,1.31,1.25,-0.04730000000000001
2021-11-02 12:00:00-04:00,0.7,0.72,0.0315
2021-08-03 12:00:00-04:00,0.76,0.91,0.20370000000000002
