Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-29 19:00:00-05:00,,,
2024-02-29 05:00:00-05:00,,,
2023-12-06 05:00:00-05:00,,,
2023-09-20 16:00:00-04:00,,,
2023-05-25 19:00:00-04:00,3.21,,
2023-05-25 17:00:00-04:00,,,
2023-03-02 11:00:00-05:00,3.21,3.3,0.028700000000000003
2022-12-08 11:00:00-05:00,3.11,3.07,-0.0141
2022-09-22 12:00:00-04:00,4.17,4.2,0.0084
2022-05-26 12:00:00-04:00,3.03,3.04,0.002
2022-03-03 11:00:00-05:00,2.74,2.92,0.0645
2021-12-09 11:00:00-05:00,2.64,2.98,0.1288
