Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 05:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,7.31,,
2023-01-26 09:00:00-05:00,6.48,6.94,0.071
2023-01-25 11:00:00-05:00,6.48,6.94,0.0713
2022-10-25 12:00:00-04:00,5.85,6.43,0.0999
2022-07-26 12:00:00-04:00,5.56,5.81,0.0453
2022-04-25 13:00:00-04:00,5.86,5.98,0.02
2022-01-26 11:00:00-05:00,5.7,6.15,0.0782
2021-10-26 12:00:00-04:00,5.49,5.91,0.0775
2021-07-26 12:00:00-04:00,5.21,5.27,0.010700000000000001
