Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.76,,
2023-02-01 01:00:00-05:00,0.74,0.75,0.0163
2022-10-26 02:00:00-04:00,0.78,0.8,0.0217
2022-07-27 02:00:00-04:00,0.78,0.86,0.0969
2022-04-25 02:00:00-04:00,0.74,0.77,0.046200000000000005
2022-01-31 01:00:00-05:00,0.68,0.72,0.057300000000000004
2021-10-25 02:00:00-04:00,0.73,0.77,0.0534
2021-07-26 02:00:00-04:00,0.72,0.79,0.1034
2021-04-26 02:00:00-04:00,0.63,0.72,0.14830000000000002
