Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-01 08:00:00-05:00,,,
2023-10-26 08:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-04-27 08:00:00-04:00,1.79,,
2023-02-03 01:00:00-05:00,1.22,1.29,0.0565
2022-10-28 02:00:00-04:00,2.84,1.96,-0.31079999999999997
2022-07-29 02:00:00-04:00,4.67,5.19,0.1125
2022-04-29 02:00:00-04:00,3.53,4.0,0.1348
2022-01-28 01:00:00-05:00,3.97,3.63,-0.08470000000000001
2021-10-29 03:00:00-04:00,5.75,5.25,-0.0874
2021-07-30 02:00:00-04:00,5.57,6.13,0.0999
2021-04-30 02:00:00-04:00,2.59,3.18,0.2273
