Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-25 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-20 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,3.84,,
2023-01-27 01:00:00-05:00,3.77,3.92,0.0401
2022-10-26 02:00:00-04:00,3.46,3.67,0.0622
2022-07-22 02:00:00-04:00,3.59,3.43,-0.0454
2022-04-26 02:00:00-04:00,3.69,3.27,-0.1133
2022-02-02 01:00:00-05:00,3.67,3.73,0.0166
2021-10-22 02:00:00-04:00,3.83,3.91,0.0198
2021-07-23 02:00:00-04:00,3.67,3.76,0.0248
2021-04-27 02:00:00-04:00,3.32,3.6,0.08560000000000001
