Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-08 06:00:00-04:00,1.47,,
2023-02-28 13:00:00-05:00,1.8,1.61,-0.10560000000000001
2023-02-27 11:00:00-05:00,1.8,1.61,-0.10650000000000001
2022-11-08 11:00:00-05:00,2.46,2.44,-0.0097
2022-08-02 12:00:00-04:00,3.02,3.16,0.046
2022-05-10 12:00:00-04:00,2.03,2.12,0.0454
2022-02-23 14:00:00-05:00,1.1,1.48,0.34299999999999997
2021-11-04 12:00:00-04:00,0.66,0.87,0.3182
