Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2024-02-20 08:00:00-05:00,,,
2023-10-26 08:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-03 06:00:00-04:00,1.14,,
2023-02-22 11:00:00-05:00,0.91,0.74,-0.1868
2022-10-28 02:00:00-04:00,1.77,1.13,-0.3605
2022-08-01 12:00:00-04:00,2.09,2.3,0.10099999999999999
2022-05-05 12:00:00-04:00,1.87,1.61,-0.1377
2022-02-10 11:00:00-05:00,1.8,2.02,0.12279999999999999
2021-10-28 12:00:00-04:00,2.26,2.36,0.0466
2021-08-03 12:00:00-04:00,2.17,2.64,0.2144
