Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,2.03,,
2023-02-06 11:00:00-05:00,2.61,2.59,-0.0092
2022-11-03 12:00:00-04:00,2.9,3.02,0.0417
2022-08-04 12:00:00-04:00,2.35,2.44,0.0365
2022-05-03 12:00:00-04:00,2.63,2.63,
2022-02-03 11:00:00-05:00,3.1,3.14,0.0129
2021-11-04 12:00:00-04:00,2.53,2.62,0.034300000000000004
2021-07-29 12:00:00-04:00,2.14,2.15,0.0033000000000000004
