Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.87,,
2023-02-14 03:00:00-05:00,1.25,1.27,0.0128
2022-11-01 04:00:00-04:00,1.31,1.3,-0.0099
2022-07-26 04:00:00-04:00,1.09,1.1,0.008199999999999999
2022-04-26 04:00:00-04:00,0.82,0.82,
2022-02-15 03:00:00-05:00,1.31,1.28,-0.0229
2021-10-26 04:00:00-04:00,1.3,1.41,0.0821
2021-07-27 04:00:00-04:00,1.21,1.22,0.0116
2021-04-27 04:00:00-04:00,0.81,0.81,-0.0037
