Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-20 08:00:00-05:00,,,
2023-09-26 08:00:00-04:00,,,
2023-06-27 08:00:00-04:00,,,
2023-03-29 09:00:00-04:00,1.24,,
2023-03-29 08:00:00-04:00,1.24,,
2022-12-22 03:00:00-05:00,0.95,0.99,0.0432
2022-09-28 04:00:00-04:00,0.97,1.03,0.061900000000000004
2022-06-29 04:00:00-04:00,0.8,0.81,0.0189
2022-03-30 04:00:00-04:00,1.05,1.15,0.09730000000000001
2021-12-22 03:00:00-05:00,0.8,0.91,0.1404
2021-09-30 04:00:00-04:00,0.8,0.89,0.11109999999999999
2021-06-25 04:00:00-04:00,0.67,0.72,0.0746
