Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 16:00:00-05:00,,,
2023-10-31 16:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-02 16:00:00-04:00,10.51,,
2023-02-23 14:00:00-05:00,22.23,24.74,0.1129
2022-11-02 13:00:00-04:00,49.92,53.03,0.062400000000000004
2022-08-03 12:00:00-04:00,17.48,19.08,0.0913
2022-05-04 12:00:00-04:00,0.9,3.9,3.3478
2022-02-23 11:00:00-05:00,13.68,15.83,0.1572
2021-11-03 12:00:00-04:00,32.9,37.7,0.146
2021-08-04 12:00:00-04:00,-2.04,-2.55,-0.2482
2021-05-05 12:00:00-04:00,-5.87,-5.26,0.1042
