Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 08:00:00-05:00,,,
2023-10-19 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,0.34,,
2023-02-09 02:00:00-05:00,1.01,1.02,0.0079
2022-10-21 03:00:00-04:00,0.59,0.63,0.06420000000000001
2022-07-21 03:00:00-04:00,0.59,0.63,0.07690000000000001
2022-04-28 03:00:00-04:00,0.4,0.47,0.1809
2022-02-10 02:00:00-05:00,0.81,0.82,0.0111
2021-10-21 03:00:00-04:00,0.49,0.63,0.2883
2021-07-21 03:00:00-04:00,0.42,0.7,0.6587999999999999
2021-04-28 03:00:00-04:00,0.15,0.45,1.9801
