Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,0.58,,
2023-01-25 01:00:00-05:00,0.57,0.61,0.0702
2022-10-20 02:00:00-04:00,0.61,0.68,0.11109999999999999
2022-07-21 02:00:00-04:00,0.61,0.65,0.0726
2022-04-21 02:00:00-04:00,0.75,0.77,0.0212
2022-01-26 01:00:00-05:00,0.76,0.78,0.028999999999999998
2021-10-21 02:00:00-04:00,0.78,0.87,0.114
2021-07-22 02:00:00-04:00,0.79,0.89,0.1223
2021-04-22 02:00:00-04:00,0.78,0.86,0.1082
