Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-11-06 08:00:00-05:00,,,
2023-08-02 08:00:00-04:00,,,
2023-05-04 08:00:00-04:00,0.56,,
2023-02-16 02:00:00-05:00,-1.33,-4.45,-2.3383000000000003
2022-11-07 01:00:00-05:00,1.43,0.29,-0.7973
2022-08-04 02:00:00-04:00,0.65,2.16,2.3231
2022-05-06 02:00:00-04:00,0.6,7.17,10.8905
2022-02-24 01:00:00-05:00,0.13,-1.73,-14.84
2021-11-04 02:00:00-04:00,2.25,6.6,1.9281000000000001
2021-08-05 02:00:00-04:00,1.38,4.4,2.1954
2021-05-06 02:00:00-04:00,0.13,-0.33,-3.6189999999999998
