Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-02-22 02:00:00-05:00,1.16,1.35,0.1668
2022-10-26 03:00:00-04:00,1.13,1.24,0.0993
2022-07-27 03:00:00-04:00,1.4,1.44,0.0286
2022-04-27 03:00:00-04:00,1.13,1.11,-0.0151
2022-02-16 02:00:00-05:00,1.43,1.55,0.087
2021-10-27 03:00:00-04:00,1.26,1.41,0.1199
2021-07-28 03:00:00-04:00,1.26,1.68,0.3376
2021-04-28 03:00:00-04:00,0.89,1.18,0.3214
2021-02-17 02:00:00-05:00,1.39,1.73,0.24280000000000002
2020-10-28 03:00:00-04:00,0.99,1.58,0.5976
2020-07-29 03:00:00-04:00,0.39,0.91,1.3214
2020-04-29 03:00:00-04:00,0.84,0.91,0.0833
