Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-11-14 05:00:00-05:00,,,
2023-08-15 06:00:00-04:00,,,
2023-05-16 06:00:00-04:00,0.97,,
2023-02-15 11:00:00-05:00,0.86,0.88,0.0292
2022-11-16 11:00:00-05:00,0.84,0.86,0.0275
2022-08-17 12:00:00-04:00,0.82,0.83,0.0172
2022-05-18 12:00:00-04:00,0.86,0.87,0.008100000000000001
2022-02-16 11:00:00-05:00,0.81,0.84,0.0396
2021-11-17 11:00:00-05:00,0.8,0.82,0.0199
2021-08-18 12:00:00-04:00,0.83,0.84,0.0182
2021-05-19 12:00:00-04:00,0.82,0.83,0.0122
2021-02-08 10:00:00-05:00,0.76,0.79,0.045
