Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-11-20 05:00:00-05:00,,,
2023-08-14 06:00:00-04:00,,,
2023-05-22 06:00:00-04:00,1.26,,
2023-02-28 11:00:00-05:00,1.3,1.37,0.0506
2022-11-21 11:00:00-05:00,1.39,1.53,0.1039
2022-08-16 12:00:00-04:00,1.2,1.34,0.1176
2022-05-24 12:00:00-04:00,1.12,1.13,0.0089
2022-02-22 11:00:00-05:00,1.18,1.21,0.028900000000000002
2021-11-22 11:00:00-05:00,1.18,1.21,0.0298
2021-08-17 12:00:00-04:00,0.99,1.1,0.10890000000000001
