Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 07:00:00-05:00,,,
2023-10-25 07:00:00-04:00,,,
2023-07-26 07:00:00-04:00,,,
2023-04-26 08:00:00-04:00,1.63,,
2023-01-26 02:00:00-05:00,1.7,1.74,0.0223
2022-10-27 03:00:00-04:00,1.81,1.86,0.0265
2022-07-28 03:00:00-04:00,2.16,1.79,-0.1698
2022-04-28 03:00:00-04:00,2.75,2.62,-0.04730000000000001
2022-01-27 02:00:00-05:00,3.14,3.17,0.0105
2021-10-28 03:00:00-04:00,3.31,3.27,-0.0106
2021-07-29 03:00:00-04:00,3.21,3.31,0.029900000000000003
2021-04-29 03:00:00-04:00,2.94,3.01,0.0235
