Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 16:00:00-05:00,,,
2024-01-22 05:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,1.78,,
2023-01-24 11:00:00-05:00,1.98,2.13,0.0752
2022-10-25 12:00:00-04:00,2.39,2.47,0.0317
2022-07-26 12:00:00-04:00,2.12,2.45,0.1568
2022-04-26 12:00:00-04:00,2.18,2.35,0.0795
2022-01-25 11:00:00-05:00,1.94,2.27,0.16829999999999998
2021-10-26 12:00:00-04:00,2.05,2.07,0.0083
2021-07-21 12:00:00-04:00,1.84,2.05,0.11720000000000001
