Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 16:00:00-05:00,,,
2024-01-23 05:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,2.31,,
2023-01-25 11:00:00-05:00,2.28,2.29,0.0048
2022-10-26 12:00:00-04:00,2.0,2.08,0.04
2022-07-27 12:00:00-04:00,1.66,1.61,-0.0301
2022-04-27 12:00:00-04:00,1.64,1.55,-0.053700000000000005
2022-01-26 11:00:00-05:00,1.76,2.12,0.2039
2021-10-27 12:00:00-04:00,1.71,2.06,0.20750000000000002
2021-07-28 12:00:00-04:00,1.59,1.83,0.152
