Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-16 08:00:00-04:00,,,
2023-07-17 08:00:00-04:00,,,
2023-04-17 08:00:00-04:00,0.15,,
2023-02-16 01:00:00-05:00,1.29,1.31,0.0171
2022-10-18 02:00:00-04:00,1.52,1.42,-0.0658
2022-07-19 02:00:00-04:00,0.94,1.15,0.2208
2022-04-19 02:00:00-04:00,0.61,0.57,-0.06860000000000001
2022-02-07 01:00:00-05:00,0.88,1.21,0.375
2021-10-26 02:00:00-04:00,1.69,1.96,0.1611
2021-07-26 02:00:00-04:00,0.47,1.05,1.2293
2021-04-27 02:00:00-04:00,0.65,1.0,0.5385
