Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 16:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-26 16:00:00-04:00,,,
2023-04-26 16:00:00-04:00,2.06,,
2023-02-03 09:00:00-05:00,1.87,2.31,0.2353
2023-02-02 11:00:00-05:00,1.88,2.31,0.23199999999999998
2022-10-27 12:00:00-04:00,1.24,1.44,0.1594
2022-07-28 12:00:00-04:00,1.52,2.15,0.4182
2022-04-28 12:00:00-04:00,1.54,1.66,0.0751
2022-02-03 11:00:00-05:00,1.53,2.02,0.3246
2021-10-28 12:00:00-04:00,0.86,1.26,0.4583
2021-07-28 12:00:00-04:00,1.34,2.33,0.7388
