Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-01 06:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,1.64,,
2023-02-03 01:00:00-05:00,1.83,1.88,0.028999999999999998
2022-11-02 02:00:00-04:00,1.56,1.58,0.0161
2022-08-02 02:00:00-04:00,1.65,1.82,0.10640000000000001
2022-05-03 02:00:00-04:00,1.41,1.61,0.1435
2022-02-07 01:00:00-05:00,1.98,1.95,-0.014199999999999999
2021-11-04 02:00:00-04:00,1.76,1.81,0.0302
2021-08-03 02:00:00-04:00,1.87,1.9,0.0171
2021-05-04 02:00:00-04:00,1.53,1.71,0.1184
