Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 16:00:00-05:00,,,
2024-02-13 05:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,1.7,,
2023-02-16 10:00:00-05:00,1.75,1.66,-0.0514
2023-02-15 11:00:00-05:00,1.75,1.66,-0.050300000000000004
2022-10-26 12:00:00-04:00,1.86,2.06,0.1093
2022-07-27 12:00:00-04:00,1.82,1.88,0.030699999999999998
2022-04-27 12:00:00-04:00,1.71,1.9,0.1137
2022-02-16 11:00:00-05:00,1.74,1.75,0.0046
2021-10-27 12:00:00-04:00,1.76,2.01,0.1433
