Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 16:00:00-05:00,,,
2024-02-21 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,0.55,,
2023-02-24 09:00:00-05:00,0.58,0.63,0.0862
2023-02-23 11:00:00-05:00,0.58,0.63,0.0825
2022-10-27 12:00:00-04:00,0.57,0.34,-0.4046
2022-07-27 12:00:00-04:00,0.4,-0.06,-1.1493
2022-05-04 12:00:00-04:00,0.42,0.35,-0.16469999999999999
2022-02-23 11:00:00-05:00,0.45,0.44,-0.028700000000000003
2021-10-27 12:00:00-04:00,0.47,0.28,-0.40549999999999997
