Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-27 10:00:00-04:00,6.61,,
2023-04-27 08:00:00-04:00,6.61,,
2023-01-26 01:00:00-05:00,7.37,8.45,0.14650000000000002
2022-10-25 02:00:00-04:00,6.85,7.15,0.0444
2022-07-28 02:00:00-04:00,9.59,11.36,0.1852
2022-04-26 02:00:00-04:00,1.66,2.31,0.39490000000000003
2022-01-27 01:00:00-05:00,1.84,2.47,0.34390000000000004
2021-10-21 02:00:00-04:00,0.92,1.22,0.3232
2021-07-29 02:00:00-04:00,0.14,0.48,2.3803
