Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-16 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-17 08:00:00-04:00,,,
2023-04-18 12:00:00-04:00,0.53,,
2023-04-18 08:00:00-04:00,0.53,,
2023-01-18 03:00:00-05:00,0.56,0.63,0.115
2022-10-19 04:00:00-04:00,1.22,1.36,0.11570000000000001
2022-07-18 04:00:00-04:00,0.62,0.82,0.31829999999999997
2022-04-19 04:00:00-04:00,0.55,1.54,1.8
2022-01-19 03:00:00-05:00,0.61,1.67,1.7603
2021-10-15 04:00:00-04:00,0.52,0.97,0.8582
2021-07-19 04:00:00-04:00,0.44,0.81,0.8409000000000001
