Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 16:00:00-05:00,,,
2024-02-07 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,0.02,,
2023-02-09 11:00:00-05:00,1.67,1.26,-0.2446
2022-11-03 12:00:00-04:00,4.12,4.05,-0.0172
2022-08-04 12:00:00-04:00,1.56,1.96,0.2532
2022-05-02 12:00:00-04:00,-0.62,-0.47,0.2468
2022-02-10 11:00:00-05:00,0.69,1.06,0.5452
2021-11-04 12:00:00-04:00,1.65,3.53,1.1355
2021-08-05 12:00:00-04:00,-0.65,-1.13,-0.7278
