Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-18 08:00:00-04:00,0.99,,
2023-01-25 02:00:00-05:00,0.92,1.03,0.122
2022-10-19 03:00:00-04:00,0.94,1.15,0.2182
2022-07-20 03:00:00-04:00,1.13,1.43,0.26890000000000003
2022-04-20 03:00:00-04:00,1.47,1.73,0.1809
2022-01-26 02:00:00-05:00,1.21,1.32,0.0945
2021-10-20 03:00:00-04:00,0.95,1.4,0.4815
2021-07-22 03:00:00-04:00,1.02,1.17,0.1493
2021-04-20 03:00:00-04:00,1.27,1.32,0.0361
