Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 16:00:00-05:00,,,
2023-10-16 16:00:00-04:00,,,
2023-07-17 16:00:00-04:00,,,
2023-04-18 18:00:00-04:00,2.86,,
2023-04-18 16:00:00-04:00,2.86,,
2023-01-19 11:00:00-05:00,0.45,0.12,-0.7321
2022-10-18 12:00:00-04:00,2.13,3.1,0.4575
2022-07-19 12:00:00-04:00,2.94,3.2,0.0873
2022-04-19 12:00:00-04:00,2.89,3.53,0.2198
2022-01-20 11:00:00-05:00,0.82,1.33,0.62
2021-10-19 12:00:00-04:00,2.56,3.19,0.2451
2021-07-20 12:00:00-04:00,3.16,2.97,-0.0589
