Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,2.24,,
2023-04-25 08:00:00-04:00,2.24,,
2023-01-31 01:00:00-05:00,3.59,3.62,0.0092
2022-10-25 02:00:00-04:00,2.84,2.99,0.0517
2022-07-26 02:00:00-04:00,3.16,3.29,0.0421
2022-04-26 02:00:00-04:00,2.88,3.05,0.0576
2022-02-01 01:00:00-05:00,3.1,3.59,0.1573
2021-10-26 02:00:00-04:00,2.55,2.71,0.06480000000000001
2021-07-27 02:00:00-04:00,2.82,3.06,0.0851
