Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,0.58,,
2023-01-30 03:00:00-05:00,0.54,0.51,-0.050300000000000004
2022-11-01 04:00:00-04:00,0.67,0.78,0.1573
2022-07-28 04:00:00-04:00,0.73,0.82,0.1187
2022-05-03 04:00:00-04:00,0.82,0.96,0.17500000000000002
2022-02-01 03:00:00-05:00,0.89,1.08,0.2162
2021-11-01 04:00:00-04:00,0.86,1.26,0.46340000000000003
2021-08-03 04:00:00-04:00,0.77,0.96,0.2516
2021-05-04 04:00:00-04:00,0.74,0.79,0.0618
