Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 16:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-25 09:00:00-04:00,2.25,,
2023-04-24 16:00:00-04:00,2.25,,
2023-01-26 09:00:00-05:00,2.23,2.35,0.0538
2023-01-25 12:00:00-05:00,2.23,2.35,0.055700000000000006
2022-10-24 12:00:00-04:00,2.81,2.83,0.006
2022-07-25 13:00:00-04:00,2.85,3.23,0.1317
2022-04-25 12:00:00-04:00,2.52,2.72,0.0815
2022-01-26 12:00:00-05:00,2.07,2.76,0.3346
2021-10-25 13:00:00-04:00,2.34,2.69,0.1491
