Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 16:00:00-05:00,,,
2024-02-06 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,2.98,,
2023-02-08 12:00:00-05:00,3.15,3.17,0.0079
2022-10-27 12:00:00-04:00,3.5,3.53,0.0086
2022-08-01 12:00:00-04:00,2.95,3.25,0.1036
2022-05-02 12:00:00-04:00,2.26,2.45,0.085
2022-02-10 11:00:00-05:00,1.88,2.12,0.1307
2021-10-28 12:00:00-04:00,2.0,2.06,0.031000000000000003
2021-07-27 12:00:00-04:00,1.69,1.81,0.0735
