Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-19 08:00:00-05:00,,,
2023-09-26 08:00:00-04:00,,,
2023-07-12 06:00:00-04:00,,,
2023-03-29 10:00:00-04:00,3.04,,
2023-03-29 08:00:00-04:00,3.04,,
2022-12-21 03:00:00-05:00,3.03,3.12,0.03
2022-09-28 04:00:00-04:00,3.13,3.39,0.0817
2022-07-14 05:00:00-04:00,2.67,2.81,0.0509
2022-03-23 04:00:00-04:00,2.43,2.97,0.2212
2021-12-22 03:00:00-05:00,2.65,2.76,0.0415
2021-09-29 04:00:00-04:00,2.75,3.11,0.1317
2021-07-15 04:00:00-04:00,2.3,2.47,0.07440000000000001
