Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,1.37,,
2023-02-22 00:00:00-05:00,1.39,1.6,0.1552
2022-10-27 01:00:00-04:00,1.47,1.64,0.1134
2022-07-28 01:00:00-04:00,1.34,1.37,0.0262
2022-04-26 02:00:00-04:00,0.98,1.07,0.09630000000000001
2022-02-15 00:00:00-05:00,1.02,1.11,0.0925
2021-10-21 01:00:00-04:00,1.29,1.56,0.2121
2021-07-22 01:00:00-04:00,1.32,1.32,-0.003
2021-04-22 02:00:00-04:00,1.02,1.2,0.1765
