Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 16:00:00-05:00,,,
2024-02-21 05:00:00-05:00,,,
2023-11-20 05:00:00-05:00,,,
2023-08-22 06:00:00-04:00,,,
2023-05-24 06:00:00-04:00,1.55,,
2023-02-23 11:00:00-05:00,1.81,1.86,0.0288
2022-11-22 11:00:00-05:00,1.7,1.7,-0.0006
2022-08-24 12:00:00-04:00,1.57,1.65,0.0483
2022-05-26 12:00:00-04:00,1.34,1.43,0.0664
2022-02-24 11:00:00-05:00,1.44,1.5,0.0431
2021-11-23 11:00:00-05:00,1.25,1.33,0.060599999999999994
2021-08-25 12:00:00-04:00,1.13,1.21,0.0736
