Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-08-08 08:00:00-04:00,,,
2024-05-02 08:00:00-04:00,,,
2024-02-01 08:00:00-05:00,,,
2023-11-02 08:00:00-04:00,,,
2023-08-03 08:00:00-04:00,,,
2023-05-04 11:00:00-04:00,4.97,,
2023-05-04 08:00:00-04:00,4.97,,
2023-02-02 02:00:00-05:00,4.46,4.76,0.06730000000000001
2022-11-03 03:00:00-04:00,4.17,4.74,0.1381
2022-08-04 03:00:00-04:00,4.67,5.16,0.10400000000000001
2022-05-05 03:00:00-04:00,4.65,4.83,0.038900000000000004
2022-02-03 02:00:00-05:00,3.91,4.46,0.1401
