Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-02-07 11:00:00-05:00,0.18,0.19,0.051100000000000007
2022-11-01 12:00:00-04:00,0.18,0.18,0.0169
2022-08-17 12:00:00-04:00,0.24,0.24,0.0209
2022-05-03 12:00:00-04:00,0.2,0.2,0.030299999999999997
2022-02-01 11:00:00-05:00,0.18,0.18,0.005600000000000001
2021-11-02 12:00:00-04:00,0.18,0.18,0.005699999999999999
2021-08-17 12:00:00-04:00,0.22,0.23,0.0553
2021-05-04 12:00:00-04:00,0.18,0.18,0.04
2021-02-02 11:00:00-05:00,0.17,0.18,0.0174
2020-11-05 12:00:00-05:00,0.15,0.16,0.0676
2020-08-17 23:00:00-04:00,0.19,0.19,-0.010400000000000001
2020-05-11 14:00:00-04:00,0.16,0.15,-0.056600000000000004
