Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 09:00:00-05:00,,,
2023-10-25 09:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,1.57,,
2023-02-07 02:00:00-05:00,1.9,1.91,0.0032
2022-10-27 03:00:00-04:00,1.7,1.63,-0.04
2022-07-26 03:00:00-04:00,1.56,1.56,0.0019
2022-04-27 03:00:00-04:00,1.35,1.4,0.0355
2022-02-08 02:00:00-05:00,1.56,1.57,0.009000000000000001
2021-10-27 03:00:00-04:00,1.45,1.47,0.0131
2021-07-27 03:00:00-04:00,1.28,1.37,0.0703
2021-04-27 03:00:00-04:00,1.13,1.17,0.037200000000000004
