Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 08:00:00-05:00,,,
2023-10-19 09:00:00-04:00,,,
2023-10-19 08:00:00-04:00,,,
2023-07-20 09:00:00-04:00,,,
2023-07-20 08:00:00-04:00,,,
2023-04-20 09:00:00-04:00,0.82,,
2023-04-20 08:00:00-04:00,0.82,,
2023-01-19 01:00:00-05:00,0.99,1.0,0.0111
2022-10-20 02:00:00-04:00,0.98,0.91,-0.0695
2022-07-21 02:00:00-04:00,0.87,0.76,-0.1274
2022-04-19 02:00:00-04:00,0.69,0.68,-0.0188
2022-01-20 01:00:00-05:00,0.9,0.9,-0.0011
