Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-18 07:00:00-05:00,,,
2023-10-16 07:00:00-04:00,,,
2023-07-13 08:00:00-04:00,,,
2023-04-17 09:00:00-04:00,1.73,,
2023-04-17 07:00:00-04:00,1.73,,
2023-01-20 03:00:00-05:00,1.98,2.07,0.043899999999999995
2022-10-18 03:00:00-04:00,1.78,1.82,0.0225
2022-07-15 04:00:00-04:00,1.73,1.94,0.12400000000000001
2022-04-14 03:00:00-04:00,1.49,1.59,0.0664
2022-01-19 02:00:00-05:00,1.88,2.0,0.0621
2021-10-18 03:00:00-04:00,1.92,2.0,0.0438
2021-07-16 03:00:00-04:00,1.79,1.97,0.10060000000000001
