Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-07-24 16:00:00-04:00,,,
2023-04-24 16:00:00-04:00,1.05,,
2023-02-02 11:00:00-05:00,1.19,1.05,-0.1162
2023-01-30 16:00:00-05:00,1.19,1.05,-0.1176
2022-10-25 12:00:00-04:00,1.25,1.06,-0.1506
2022-07-26 12:00:00-04:00,1.3,1.21,-0.06559999999999999
2022-04-26 12:00:00-04:00,1.29,1.23,-0.0487
2022-02-01 11:00:00-05:00,1.38,1.54,0.11560000000000001
2021-10-26 12:00:00-04:00,1.17,1.4,0.1925
2021-07-27 12:00:00-04:00,0.96,1.36,0.4139
2021-04-27 12:00:00-04:00,0.79,1.32,0.6562
2021-02-02 11:00:00-05:00,0.8,1.12,0.39549999999999996
