Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 16:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,0.93,,
2023-02-02 09:00:00-05:00,0.05,0.16,2.2
2023-02-01 12:00:00-05:00,0.05,0.16,2.1372999999999998
2022-11-03 13:00:00-04:00,-0.23,-0.12,0.4737
2022-08-04 13:00:00-04:00,1.46,1.64,0.1264
2022-05-04 13:00:00-04:00,0.82,0.97,0.1858
2022-02-02 12:00:00-05:00,0.09,0.08,-0.0698
2021-11-03 13:00:00-04:00,-0.31,-0.14,0.544
2021-08-05 13:00:00-04:00,1.26,1.4,0.1076
