Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 09:00:00-05:00,,,
2023-10-18 09:00:00-04:00,,,
2023-07-19 09:00:00-04:00,,,
2023-04-19 08:00:00-04:00,0.02,,
2023-01-26 02:00:00-05:00,1.14,1.17,0.0227
2022-10-20 03:00:00-04:00,0.56,0.69,0.2299
2022-07-21 03:00:00-04:00,0.76,0.76,-0.0026000000000000003
2022-04-21 03:00:00-04:00,-2.4,-2.32,0.0345
2022-01-20 02:00:00-05:00,-1.48,-1.42,0.0379
2021-10-21 03:00:00-04:00,-1.04,-0.99,0.0472
2021-07-22 03:00:00-04:00,-1.96,-1.69,0.13820000000000002
2021-04-22 03:00:00-04:00,-4.3,-4.32,-0.0034999999999999996
