Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 08:00:00-05:00,,,
2023-10-04 08:00:00-04:00,,,
2023-06-27 08:00:00-04:00,,,
2023-03-28 08:00:00-04:00,0.51,,
2023-03-28 08:00:00-04:00,0.51,,
2023-01-26 01:00:00-05:00,0.86,0.73,-0.1551
2022-10-06 02:00:00-04:00,0.76,0.69,-0.09330000000000001
2022-09-07 13:00:00-04:00,0.83,0.65,-0.2143
2022-06-29 02:00:00-04:00,0.65,0.48,-0.2593
2022-03-29 02:00:00-04:00,0.62,0.63,0.0194
2022-01-27 01:00:00-05:00,0.8,0.84,0.05
2021-09-30 02:00:00-04:00,0.72,0.8,0.10960000000000002
