Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-19 19:00:00-04:00,,,
2024-03-19 06:00:00-04:00,,,
2023-12-18 16:00:00-05:00,,,
2023-09-27 16:00:00-04:00,,,
2023-06-26 16:00:00-04:00,0.67,,
2023-03-21 12:00:00-04:00,0.55,0.79,0.4416
2022-12-20 11:00:00-05:00,0.64,0.85,0.3199
2022-09-29 12:00:00-04:00,0.92,0.93,0.010900000000000002
2022-06-27 12:00:00-04:00,0.81,0.9,0.11800000000000001
2022-03-21 12:00:00-04:00,0.71,0.87,0.22190000000000001
2021-12-20 11:00:00-05:00,0.63,0.83,0.3196
2021-09-23 12:00:00-04:00,1.11,1.16,0.041299999999999996
