Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,1.14,,
2023-02-09 01:00:00-05:00,1.22,1.59,0.3054
2022-10-26 02:00:00-04:00,1.24,1.31,0.053899999999999997
2022-07-27 02:00:00-04:00,1.04,1.29,0.244
2022-05-03 02:00:00-04:00,0.65,0.71,0.09570000000000001
2022-02-16 01:00:00-05:00,0.75,0.72,-0.0336
2021-10-27 02:00:00-04:00,0.85,0.78,-0.078
2021-07-29 02:00:00-04:00,0.4,0.56,0.4177
2021-05-05 02:00:00-04:00,0.08,0.02,-0.7368000000000001
