Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2024-02-20 05:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,0.55,,
2023-02-22 11:00:00-05:00,0.8,0.77,-0.039900000000000005
2022-11-02 12:00:00-04:00,0.37,-7.62,-21.6504
2022-07-27 12:00:00-04:00,0.31,0.51,0.6399
2022-05-04 12:00:00-04:00,0.6,0.6,0.0067
2022-02-24 11:00:00-05:00,0.79,1.11,0.39799999999999996
2021-11-03 12:00:00-04:00,0.54,0.62,0.1481
2021-08-04 12:00:00-04:00,0.63,0.68,0.08109999999999999
