Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 06:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-08-02 08:00:00-04:00,,,
2023-05-03 08:00:00-04:00,0.95,,
2023-02-23 01:00:00-05:00,1.18,1.33,0.1233
2022-10-27 02:00:00-04:00,1.26,1.13,-0.1032
2022-08-04 02:00:00-04:00,1.4,1.83,0.3099
2022-05-05 02:00:00-04:00,1.08,1.39,0.2918
2022-02-24 02:00:00-05:00,1.78,1.8,0.011200000000000002
2021-10-28 03:00:00-04:00,1.19,1.39,0.1681
2021-07-29 02:00:00-04:00,0.77,1.36,0.7708
2021-04-29 02:00:00-04:00,0.67,0.86,0.276
