Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-08-14 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,1.1,,
2023-02-08 08:00:00-05:00,1.11,1.1,-0.009000000000000001
2023-02-07 11:00:00-05:00,1.11,1.1,-0.0126
2022-11-08 11:00:00-05:00,1.4,1.46,0.0421
2022-08-16 12:00:00-04:00,1.0,1.1,0.0978
2022-05-03 12:00:00-04:00,1.06,1.16,0.09230000000000001
2022-02-08 11:00:00-05:00,1.13,1.3,0.1504
2021-11-08 11:00:00-05:00,1.32,1.38,0.043899999999999995
