Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,1.28,,
2023-02-08 13:00:00-05:00,1.45,2.86,0.9723999999999999
2023-02-07 11:00:00-05:00,1.45,2.86,0.9683
2022-10-26 12:00:00-04:00,1.34,1.43,0.064
2022-07-26 12:00:00-04:00,1.32,0.87,-0.33990000000000004
2022-04-26 12:00:00-04:00,1.21,1.12,-0.0721
2022-02-02 11:00:00-05:00,1.07,2.1,0.9608
2021-10-26 12:00:00-04:00,1.01,1.82,0.7931
