Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-03 07:00:00-05:00,,,
2023-10-04 08:00:00-04:00,,,
2023-07-12 08:00:00-04:00,,,
2023-04-05 09:00:00-04:00,0.64,,
2023-04-05 08:00:00-04:00,0.64,,
2023-01-05 02:00:00-05:00,0.66,0.81,0.21989999999999998
2022-10-06 03:00:00-04:00,0.52,0.57,0.092
2022-07-14 03:00:00-04:00,0.63,0.65,0.0285
2022-04-07 03:00:00-04:00,0.58,0.58,0.005200000000000001
2022-01-06 02:00:00-05:00,0.68,0.64,-0.0547
2021-10-07 03:00:00-04:00,0.49,0.5,0.0288
2021-07-13 03:00:00-04:00,0.52,0.54,0.0425
