Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,3.91,,
2023-02-16 01:00:00-05:00,4.59,4.75,0.0351
2022-11-01 02:00:00-04:00,4.54,4.12,-0.0919
2022-08-02 02:00:00-04:00,4.21,4.61,0.09550000000000002
2022-05-03 02:00:00-04:00,3.87,4.01,0.037200000000000004
2022-02-10 01:00:00-05:00,4.4,4.54,0.0325
2021-11-02 02:00:00-04:00,4.06,4.55,0.121
2021-08-03 02:00:00-04:00,4.1,4.57,0.1135
2021-05-04 02:00:00-04:00,4.34,4.79,0.1034
