Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 16:00:00-05:00,,,
2024-02-13 05:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,1.56,,
2023-02-16 10:00:00-05:00,0.52,0.42,-0.1923
2023-02-15 11:00:00-05:00,0.52,0.42,-0.1908
2022-10-26 12:00:00-04:00,1.04,1.04,-0.0019
2022-07-27 12:00:00-04:00,0.83,0.83,-0.0024
2022-04-27 12:00:00-04:00,0.95,0.81,-0.14830000000000002
2022-02-09 11:00:00-05:00,0.51,0.41,-0.19920000000000002
2021-10-27 12:00:00-04:00,-0.05,0.12,3.5532
