Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-25 07:00:00-05:00,,,
2023-10-26 07:00:00-04:00,,,
2023-07-27 07:00:00-04:00,,,
2023-04-27 07:00:00-04:00,7.64,,
2023-01-27 02:00:00-05:00,8.79,7.69,-0.12480000000000001
2022-10-28 03:00:00-04:00,8.23,7.38,-0.1034
2022-07-29 03:00:00-04:00,6.89,8.8,0.277
2022-04-29 03:00:00-04:00,6.47,6.9,0.0668
2022-01-28 02:00:00-05:00,6.89,8.93,0.2953
2021-10-29 03:00:00-04:00,5.71,6.5,0.1384
2021-07-30 03:00:00-04:00,4.78,5.29,0.10619999999999999
2021-04-30 03:00:00-04:00,4.26,4.11,-0.0345
