Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 16:00:00-05:00,,,
2023-10-30 16:00:00-04:00,,,
2023-08-01 16:00:00-04:00,,,
2023-05-01 06:00:00-04:00,1.19,,
2023-02-02 11:00:00-05:00,0.65,0.98,0.5123
2022-11-01 12:00:00-04:00,0.74,0.93,0.25170000000000003
2022-08-03 12:00:00-04:00,0.93,0.93,0.0011
2022-05-02 12:00:00-04:00,0.97,1.31,0.3464
2022-02-03 11:00:00-05:00,0.84,0.66,-0.21710000000000002
2021-11-01 12:00:00-04:00,1.03,1.21,0.17250000000000001
2021-08-03 02:00:00-04:00,1.35,0.95,-0.2973
2021-04-30 02:00:00-04:00,1.48,1.62,0.09609999999999999
