Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 16:00:00-05:00,,,
2024-02-06 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,1.14,,
2023-02-09 13:00:00-05:00,1.52,1.72,0.1316
2023-02-08 13:00:00-05:00,1.52,1.72,0.1286
2022-11-03 12:00:00-04:00,1.26,3.53,1.8016
2022-07-27 12:00:00-04:00,0.92,0.99,0.0738
2022-04-27 12:00:00-04:00,0.87,1.87,1.1420000000000001
2022-02-02 11:00:00-05:00,1.0,2.4,1.4047999999999998
2021-10-27 12:00:00-04:00,0.77,0.56,-0.2718
