Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,-0.64,,
2023-01-25 02:00:00-05:00,0.26,-1.75,-7.8359000000000005
2022-10-26 03:00:00-04:00,0.07,-6.18,-88.0423
2022-07-27 03:00:00-04:00,-0.14,-0.37,-1.6429
2022-04-27 03:00:00-04:00,-0.27,-2.75,-9.1852
2022-01-26 02:00:00-05:00,-0.42,-7.69,-17.266
2021-10-27 03:00:00-04:00,-0.2,-0.6,-2.0303
2021-07-28 03:00:00-04:00,-0.83,0.4,1.4825
2021-04-28 03:00:00-04:00,-1.16,-1.53,-0.3178
