Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-28 16:00:00-05:00,,,
2024-02-28 05:00:00-05:00,,,
2023-11-28 05:00:00-05:00,,,
2023-08-22 06:00:00-04:00,,,
2023-05-29 06:00:00-04:00,1.61,,
2023-03-01 11:00:00-05:00,1.36,1.68,0.23170000000000002
2022-11-30 11:00:00-05:00,1.22,1.4,0.15230000000000002
2022-08-24 12:00:00-04:00,1.02,1.19,0.1655
2022-05-31 12:00:00-04:00,0.94,0.98,0.047
2022-03-01 11:00:00-05:00,0.74,0.84,0.13670000000000002
2021-11-30 11:00:00-05:00,0.92,1.27,0.3804
2021-08-25 12:00:00-04:00,0.92,1.48,0.614
