Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,4.12,,
2023-02-02 01:00:00-05:00,4.2,4.42,0.0524
2022-10-20 02:00:00-04:00,3.86,4.14,0.0725
2022-07-21 02:00:00-04:00,3.95,4.27,0.08130000000000001
2022-04-21 02:00:00-04:00,3.66,4.0,0.0917
2022-02-03 01:00:00-05:00,3.69,4.1,0.11080000000000001
2021-10-21 02:00:00-04:00,3.38,3.57,0.0556
2021-07-22 02:00:00-04:00,3.22,3.76,0.167
2021-04-22 02:00:00-04:00,3.06,3.5,0.14529999999999998
