Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,0.65,,
2023-04-19 08:00:00-04:00,0.65,,
2023-01-25 02:00:00-05:00,0.65,0.64,-0.0199
2022-10-19 03:00:00-04:00,0.65,0.68,0.0478
2022-07-20 03:00:00-04:00,0.64,0.69,0.0815
2022-04-20 03:00:00-04:00,0.65,0.66,0.0123
2022-01-26 02:00:00-05:00,0.59,0.64,0.0861
2021-10-20 03:00:00-04:00,0.57,0.59,0.033100000000000004
2021-07-21 03:00:00-04:00,0.58,0.63,0.0876
