Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-18 08:00:00-04:00,1.97,,
2023-01-25 01:00:00-05:00,1.56,1.58,0.0154
2022-10-19 02:00:00-04:00,1.5,1.58,0.055400000000000005
2022-07-20 02:00:00-04:00,1.7,1.78,0.0477
2022-04-20 02:00:00-04:00,1.69,1.71,0.013600000000000001
2022-01-26 01:00:00-05:00,1.42,1.37,-0.0359
2021-10-20 02:00:00-04:00,1.46,1.52,0.0418
2021-07-21 02:00:00-04:00,1.69,1.77,0.0461
2021-04-22 02:00:00-04:00,2.13,2.11,-0.0075
